BUILD_CODE,WORK_TYPE,ID,START,END,COST
2.3.1,SIP Стены 1-го этажа. Каркас,3056975,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3056976,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3056977,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072722,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072734,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072748,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072758,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072768,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072770,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072779,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072781,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072784,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072786,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072791,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072794,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072798,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072813,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072822,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072824,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072828,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072830,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072836,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072841,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072851,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072873,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072886,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072887,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072893,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3072912,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136050,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136053,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136054,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136055,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136115,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136118,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136119,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136120,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136121,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3136122,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3221009,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359936,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359937,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359938,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359939,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359940,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359941,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3359944,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360404,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360405,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360406,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360407,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360408,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360409,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360410,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3360411,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365631,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365632,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365633,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365634,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365635,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365636,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365637,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365638,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365763,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365764,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365765,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365766,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365767,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365768,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365769,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365770,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365890,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365891,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365892,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365893,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365894,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365895,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365896,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3365897,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366377,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366378,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366379,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366380,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366381,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366382,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366383,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366384,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366458,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366459,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366460,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366462,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366463,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366464,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366497,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366498,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366499,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366500,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366501,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366502,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366503,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3366504,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367043,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367044,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367045,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367046,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367047,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367048,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367049,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367050,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367085,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367086,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367087,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367089,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367090,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3367091,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372438,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372439,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372440,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372441,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372442,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372443,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372444,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372445,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372527,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372528,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372529,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372531,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372532,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3372533,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403094,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403095,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403096,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403097,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403098,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403099,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403100,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403187,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403188,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403189,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403191,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403192,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403193,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3403194,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414560,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414561,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414562,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414563,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414564,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414565,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414566,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414567,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414725,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414728,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414729,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414730,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414731,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3414732,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415027,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415031,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415032,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415033,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415081,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415084,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415085,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415086,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415087,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415088,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415153,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415156,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415157,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415158,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415159,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415160,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415208,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415212,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415213,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415214,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415229,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415230,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415231,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415232,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415233,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415234,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415235,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415236,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415318,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415321,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415322,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415323,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415324,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3415325,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500198,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500199,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500200,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500201,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500202,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500203,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500204,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3500205,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3559625,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3559626,05.08.2025,05.09.2025,100
2.3.1,SIP Стены 1-го этажа. Каркас,3559636,05.08.2025,05.09.2025,100
